"targets","layer","filename","fld_value","units","name","description","layer_gl","path_in","fld_id_num","fld_id_chr","fld_category","fld_year","fld_val_num","fld_val_chr","file_exists","year_min","year_max","val_min","val_max","val_0to1","flds_unused","flds_missing","rows_duplicated","num_ids_unique","data_na"
"AO pressureCP pressureFIS pressureHAB pressureLIV pressureSPP pressure","fis_inshore_dredging","fis_inshore_dredging_esw2018.csv","pressure_score","scaled 0-1","Inshore dredging fisheries pressure","Fisheries pressure from Breen data","","","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0,1,TRUE,,,,0,FALSE
"AO pressureFIS pressureLIV pressureSPP pressure","fis_inshore_lining","fis_inshore_lining_esw2018.csv","pressure_score","scaled 0-1","Inshore lining fisheries pressure","Fisheries pressure from Breen data","","","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0,1,TRUE,,,,0,FALSE
"AO pressureCP pressureCS pressureFIS pressureHAB pressureLIV pressureSPP pressure","fis_inshore_potting","fis_inshore_potting_esw2018.csv","pressure_score","scaled 0-1","Inshore potting fisheries pressure","Fisheries pressure from Breen data","","","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0,1,TRUE,,,,0,FALSE
"AO pressureCP pressureCS pressureFIS pressureHAB pressureLIV pressureSPP pressure","fis_inshore_netting","fis_inshore_netting_esw2018.csv","pressure_score","scaled 0-1","Inshore netting fisheries pressure","Fisheries pressure from Breen data","","","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0,1,TRUE,,,,0,FALSE
"AO pressureCP pressureCS pressureFIS pressureHAB pressureLIV pressureSPP pressure","fis_inshore_trawling","fis_inshore_trawling_esw2018.csv","pressure_score","scaled 0-1","Inshore trawling fisheries pressure","Fisheries pressure from Breen data","","","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0,1,TRUE,,,,0,FALSE
"AO resilienceFIS resilienceHAB resilienceSPP resilience","fp_habitat","fp_habitat_gl2017.csv","resilience_score","scaled 0-1","Management of habitat to protect fisheries biodiversity","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report: habitat related questions","fp_habitat","~/github/ohi-global2017-template/eez/layers/fp_habitat.csv","rgn_id",,,,"resilience_score",,TRUE,,,1,1,TRUE,,,,0,FALSE
"AO resilienceFIS resilienceHAB resilienceSPP resilience","fp_mora","fp_mora_gl2018.csv","value","scaled 0-1","Commercial fishing management","Regulations and management of commerical fishing","fp_mora","~/github/ohi-global2017-template/eez/layers/fp_mora.csv","rgn_id",,,,"value",,TRUE,,,0.574502115201836,0.574502115201836,TRUE,,,,0,FALSE
"FIS resilienceSPP resilience","fp_mora_artisanal","fp_mora_artisanal_gl2018.csv","value","scaled 0-1","Artisanal fisheries management effectiveness","Quality of management of small-scale fishing for artisanal and recreational purposes","fp_mora_artisanal","~/github/ohi-global2017-template/eez/layers/fp_mora_artisanal.csv","rgn_id",,,,"value",,TRUE,,,0.632,0.632,TRUE,,,,0,FALSE
"AO resilience","fp_fisbylaw","fp_fisbylaw_esw2018.csv","resilience_score","scaled 0-1","Supportive fisheries management measures","Nearshore & estuarine fisheries bylaws ","","","rgn_id",,,"year","resilience_score",,TRUE,2018,2018,0.214285714285714,1,TRUE,,,,0,FALSE
"FP","fp_wildcaught_weight","fp_wildcaught_weight_esw2018.csv","w_fis","proportion","Food provision weights","Proportion of wild caught fisheries relative to total food production (e.g., fisheries and mariculture)","","","rgn_id",,,"year","w_fis",,TRUE,2014,2018,1,1,TRUE,,,,0,FALSE
"SPP resilience","g_cites","g_cites_gl2018.csv","resilience_score","0 or 1","CITES signatories","Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) signatories","g_cites","~/github/ohi-global2017-template/eez/layers/g_cites.csv","rgn_id",,,"year","resilience_score",,TRUE,2010,2018,1,1,TRUE,,,,0,FALSE
"HAB resilienceMAR resilienceSPP resilience","g_mariculture","g_mariculture_gl2017.csv","resilience_score","scaled 0-1","Management of mariculture  to preserve biodiversity","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report: mariculture related questions","g_mariculture","~/github/ohi-global2017-template/eez/layers/g_mariculture.csv","rgn_id",,,,"resilience_score",,TRUE,,,0.791666667,0.791666667,TRUE,,,,0,FALSE
"MAR resilience","g_msi_gov","g_msi_gov_gl2017.csv","resilience_score","scaled 0-1","Mariculture Sustainability Index","Mariculture practice assessment criteria from the Mariculture Sustainability Index (MSI)","g_msi_gov","~/github/ohi-global2017-template/eez/layers/g_msi_gov.csv","rgn_id",,,,"resilience_score",,TRUE,,,0.642857143,0.642857143,TRUE,,,,0,FALSE
"HAB resilienceSPP resilience","g_tourism","g_tourism_gl2017.csv","resilience_score","scaled 0-1","Management of tourism to preserve biodiversity","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report: tourism related questions","g_tourism","~/github/ohi-global2017-template/eez/layers/g_tourism.csv","rgn_id",,,,"resilience_score",,TRUE,,,0.777777778,0.777777778,TRUE,,,,0,FALSE
"HAB","hab_cms_extent","hab_cms_extent_esw2018.csv","km2","km2","Habitat extent of softbottom","Area of softbottom habitat","","","rgn_id",,"habitat","year","km2",,TRUE,2012,2018,583.229,5781.51,FALSE,,,,0,FALSE
"HAB","hab_cms_trawl_int_inter","hab_cms_trawl_int_inter_esw2018.csv","health","scaled 0-1","Habitat condition of softbottom","Current condition of softbottom habitat (trawling fishing pressure used as proxy)","","","rgn_id",,"habitat","year","health",,TRUE,2014,2018,0,1,TRUE,,,,0,FALSE
"HAB","hab_cms_trawl_int_intra","hab_cms_trawl_int_intra_esw2018.csv","health","scaled 0-1","Habitat condition of softbottom","Current condition of softbottom habitat (trawling fishing pressure used as proxy)","","","rgn_id",,"habitat","year","health",,TRUE,2014,2018,0.28078343369961,1,TRUE,,,,0,FALSE
"HAB","hab_rr_extent","hab_rr_extent_esw2018.csv","km2","km2","Habitat extent of hard bottom","Area of hardbottom habitat","","","rgn_id",,"habitat","year","km2",,TRUE,2012,2018,62.5237,1102.48,FALSE,,,,0,FALSE
"HAB","hab_rr_trawl_int_inter","hab_rr_trawl_int_inter_esw2018.csv","health","scaled 0-1","Habitat condition of hard bottom","Current condition of hardbottom habitat (trawling fishing pressure used as proxy)","","","rgn_id",,"habitat","year","health",,TRUE,2014,2018,0,1,TRUE,,,,0,FALSE
"HAB","hab_rr_trawl_int_intra","hab_rr_trawl_int_intra_esw2018.csv","health","scaled 0-1","Habitat condition of hard bottom","Current condition of hardbottom habitat (trawling fishing pressure used as proxy)","","","rgn_id",,"habitat","year","health",,TRUE,2014,2018,0.0171634320567774,1,TRUE,,,,0,FALSE
"CSCPHAB","hab_saltmarsh_extent","hab_saltmarsh_extent_esw2018.csv","km2","km2","Habitat extent of saltmarsh","Area of saltmarsh habitat","","","rgn_id",,"habitat","year","km2",,TRUE,2017,2017,0.337130994,57.64915186,FALSE,,,,0,FALSE
"CSCPHAB","hab_saltmarsh_health","hab_saltmarsh_health_esw2018.csv","health","scaled 0-1","Habitat condition of saltmarsh","Saltmarsh habitat condition by year","","","rgn_id",,"habitat","year","health",,TRUE,2003,2018,0.692307692307692,1,TRUE,,,,0,FALSE
"CSCPHAB","hab_saltmarsh_health2","hab_saltmarsh_health2_esw2018.csv","health","scaled 0-1","Habitat condition of saltmarsh","Saltmarsh habitat condition and monitoring by year","","","rgn_id",,"habitat","year","health",,TRUE,2007,2018,0.475,1,TRUE,,,,0,FALSE
"CSCPHAB","hab_saltmarsh_health_prop_chng","hab_saltmarsh_health_prop_chng_esw2018.csv","health","scaled 0-1","Habitat condition of saltmarsh","Current saltmarsh habitat condition relative to 2003","","","rgn_id",,"habitat","year","health",,TRUE,2017,2017,0.8,1,TRUE,,,,0,FALSE
"CP","hab_sand_dune_extent","hab_sand_dune_extent_esw2018.csv","km2","km2","Habitat extent of sand dune","Area of sand dune habitat","","","rgn_id",,"habitat","year","km2",,TRUE,2017,2017,0.060891579,12.54073839,FALSE,,,,0,FALSE
"CP","hab_sand_dune_health","hab_sand_dune_health_esw2018.csv","health","scaled 0-1","Habitat condition of sand dune","Sand dune habitat condition by year","","","rgn_id",,"habitat","year","health",,TRUE,2007,2018,0,1,TRUE,,,,0,FALSE
"CP","hab_sand_dune_health2","hab_sand_dune_health2_esw2018.csv","health","scaled 0-1","Habitat condition of sand dune","Sand dune habitat condition and monitoring by year","","","rgn_id",,"habitat","year","health",,TRUE,2007,2018,0.166666666666667,1,TRUE,,,,0,FALSE
"CP","hab_sand_dune_health_prop_chng","hab_sand_dune_health_prop_chng_esw2018.csv","health","scaled 0-1","Habitat condition of sand dune","Current sand dune habitat condition relative to 2007","","","rgn_id",,"habitat","year","health",,TRUE,2017,2017,0.420168067226891,1,TRUE,,,,0,FALSE
"CSCPHAB","hab_seagrass_extent","hab_seagrass_extent_esw2018.csv","km2","km2","Habitat extent of seagrass","Area of seagrass habitat","","","rgn_id",,"habitat","year","km2",,TRUE,2017,2017,0,3.16067,FALSE,,,,0,FALSE
"CSCPHAB","hab_seagrass_health","hab_seagrass_health_esw2018.csv","health","scaled 0-1","Habitat condition of seagrass","Seagrass habitat condition by year","","","rgn_id",,"habitat","year","health",,TRUE,2018,2018,0.477079458,0.82957971,TRUE,,,,0,FALSE
"CSCPHAB","hab_seagrass_health2","hab_seagrass_health2_esw2018.csv","health","scaled 0-1","Habitat condition of seagrass","Seagrass habitat condition and monitoring by year","","","rgn_id",,"habitat","year","health",,TRUE,2018,2018,0.8553950615,0.92,TRUE,,,,0,FALSE
"CSCPHAB","hab_seagrass_trend","hab_seagrass_trend_esw2018.csv","trend","trend","Habitat condition trend of seagrass","Estimated change in seagrass condition","","","rgn_id",,"habitat","year","trend",,TRUE,2017,2017,-0.07,-0.07,FALSE,,,,0,FALSE
"CSHAB","hab_maerl_extent","hab_maerl_extent_esw2018.csv","km2","km2","Habitat extent of maerl","Area of maerl habitat","","","rgn_id",,"habitat","year","km2",,TRUE,2017,2017,0,15.4185,FALSE,,,,0,FALSE
"CSHAB","hab_maerl_health","hab_maerl_health_esw2018.csv","health","scaled 0-1","Habitat condition of maerl","Maerl habitat condition by year","","","rgn_id",,"habitat","year","health",,TRUE,2018,2018,0.734375,0.734375,TRUE,,,,0,FALSE
"CSHAB","hab_maerl_trend","hab_maerl_trend_esw2018.csv","trend","trend","Habitat condition trend of maerl","Estimated change in maerl condition","","","rgn_id",,"habitat","year","trend",,TRUE,2018,2018,-0.006,-0.006,FALSE,,,,0,FALSE
"AO resilienceCP resilienceCS resilienceFIS resilienceHAB resilienceSPP resilienceECL resilienceSOC resilience","hd_habitat","hd_habitat_gl2017.csv","resilience_score","scaled 0-1","Management of habitat to protect habitat biodiversity","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report: habitat related questions","hd_habitat","~/github/ohi-global2017-template/eez/layers/hd_habitat.csv","rgn_id",,,,"resilience_score",,TRUE,,,1,1,TRUE,,,,0,FALSE
"AO pressureCP pressureCS pressureECO pressureFIS pressureHAB pressureLIV pressureECL pressureSPP pressure","hd_intertidal","hd_intertidal_esw2018.csv","pressure_score","scaled 0-1","Intertidal habitat destruction","Coastal population density (25 mi from shore)  as a proxy for intertidal habitat destruction","hd_intertidal","~/github/ohi-global2017-template/eez/layers/hd_intertidal.csv","rgn_id",,,"year","pressure_score",,TRUE,2011,2011,0.00186909006200957,1,TRUE,,,,0,FALSE
"AO resilienceCP resilienceCS resilienceECO resilienceFIS resilienceHAB resilienceSPP resilienceLIV resilienceTR resilience","hd_mpa_coast","hd_mpa_coast_esw2018.csv","resilience_score","scaled 0-1","Coastal protected marine areas (habitat & fishing preservation)","Percentage LSP marine areas within 3 nm of coastline (closed to BTG)","hd_mpa_coast","","rgn_id",,,"year","resilience_score",,TRUE,2018,2018,0.0338426951286018,0.620025670802518,TRUE,,,,0,FALSE
"AO resilienceECO resilienceFIS resilienceHAB resilienceSPP resilienceLIV resilience","hd_mpa_eez","hd_mpa_eez_esw2018.csv","resilience_score","scaled 0-1","EEZ protected marine areas (habitat & fishing preservation)","Percentage LSP marine areas within EEZ  (to 12 nm) (closed to BTG)","hd_mpa_eez","","rgn_id",,,"year","resilience_score",,TRUE,2018,2018,0.00623504444376096,0.506117626737295,TRUE,,,,0,FALSE
"AO pressureECO pressureFIS pressureHAB pressureLIV pressureECL pressureSPP pressure","hd_subtidal_hb","hd_subtidal_hb_esw2018.csv","pressure_score","scaled 0-1","Subtidal hardbottom habitat destruction","Demersal destructive commercial fishing practices (i.e., trawling) in hard bottom habitat as a proxy for hard bottom habitat destruction","hd_subtidal_hb","~/github/ohi-global2017-template/eez/layers/hd_subtidal_hb.csv","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0,1,TRUE,,,,0,FALSE
"AO pressureECO pressureFIS pressureHAB pressureLIV pressureECL pressureSPP pressure","hd_subtidal_sb","hd_subtidal_sb_esw2018.csv","pressure_score","scaled 0-1","Subtidal soft bottom habitat destruction","Demersal destructive commercial fishing practices (i.e., trawling) in soft bottom habitat as a proxy for soft bottom habitat destruction","hd_subtidal_sb","~/github/ohi-global2017-template/eez/layers/hd_subtidal_sb.csv","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0,1,TRUE,,,,0,FALSE
"ECO","le_gva","le_gva_esw2018.csv","rev_gbp_M","gbp","GVA","Gross Value Added (GVA ) at regional economy level","","","rgn_id",,,"year","rev_gbp_m",,TRUE,2010,2015,2.92360949221435,141.558085281788,FALSE,,,,0,FALSE
"LIV","le_jobs","le_jobs_esw2018.csv","mar_jobs","number of jobs","Jobs for marine sector and year","Number of jobs in marine industry","","","rgn_id",,,"year","mar_jobs",,TRUE,2010,2018,40,2160,FALSE,,,,0,FALSE
"LIV","le_wage","le_wage_esw2018.csv","wages_gbp","gbp","Average wage per capita and year","Average wage per capita by region and year","","","rgn_id",,,"year","wages_gbp",,TRUE,2010,2018,15043.5,22198.4090909091,FALSE,,,,0,FALSE
"LIV","le_cpi","le_cpi_esw2018.csv","cpi","percentage","Consumer Price Index","Annual inflation rate in consumer prices","","","rgn_id",,,"year","cpi",,TRUE,1989,2018,0,7.5,FALSE,,,,0,FALSE
"ECO resilienceLIV resilience","li_gci","li_gci_gl2018.csv","resilience_score","scaled","Global Competitiveness Index (GCI) scores","Competitiveness in achieving sustained economic prosperity","li_gci","~/github/ohi-global2017-template/eez/layers/li_gci.csv","rgn_id",,,"year","resilience_score",,TRUE,2010,2017,0.750386945,0.786689126,TRUE,,,,0,FALSE
"LAN","da_lan_T_1km","da_lan_T_1km_esw2018.csv","area_km2_t","km2","Inland coastal protected areas (social)","Protected areas located 1 km inland (social)","","","rgn_id",,,"year","area_km2_t",,TRUE,2010,2018,21.98186,433.9945596,FALSE,,,,0,FALSE
"LAN","da_lan_M_3nm","da_lan_M_3nm_esw2018.csv","area_km2_m","km2","Offshore coastal protected areas (social)","Protected areas located 3nm offshore (social)","","","rgn_id",,,"year","area_km2_m",,TRUE,2010,2018,25.5007874,683.0823833,FALSE,,,,0,FALSE
"LANECL","rgn_area_inland1km","rgn_area_inland1km_esw2018.csv","area","km2","Inland area","Inland area of OHI regions within 1km of shoreline","","","rgn_id",,,,"area",,TRUE,,,21.9819,651.832,FALSE,,,,0,FALSE
"LAN","rgn_area_offshore3nm","rgn_area_offshore3nm_esw2018.csv","area","km2","Offshore area","Offshore area of OHI regions within 3nm of shoreline","","","rgn_id",,,,"area",,TRUE,,,381.551,1932.46,FALSE,,,,0,FALSE
"ECL","da_ecl_T_1km","da_ecl_T_1km_esw2018.csv","area_km2_t","km2","Inland coastal protected areas (ecological)","Protected areas located 1 km inland (ecological)","","","rgn_id",,,"year","area_km2_t",,TRUE,2010,2018,7.248193,59.67141,FALSE,,,,0,FALSE
"ECL","da_ecl_M_12nm","da_ecl_M_12nm_esw2018.csv","area_km2_m","km2","Offshore coastal protected areas (ecological)","Protected areas located 12nm offshore (ecological)","","","rgn_id",,,"year","area_km2_m",,TRUE,2010,2018,20.394964,1273.4972871,FALSE,,,,0,FALSE
"ECL","rgn_area_offshore12nm","rgn_area_offshore12nm_esw2018.csv","area","km2","Offshore area","Offshore area of OHI regions within 12nm of shoreline","","","rgn_id",,,,"area",,TRUE,,,903.128,7026.71,FALSE,,,,0,FALSE
"MAR","mar_coastal_length","mar_coastal_length_esw2018.csv","c_lngth_km","km","Coastal length","Coastal lengths by region","","","rgn_id",,,"year","c_lngth_km",,TRUE,2018,2018,149.1439972,1082.459961,FALSE,,,,0,FALSE
"MAR","mar_harvest_tonnes","mar_harvest_tonnes_esw2018.csv","rgn_prod_T","tonnes","Mariculture harvest","Tonnes of mariculture harvest","","","rgn_id",,,"year","rgn_prod_t",,TRUE,2012,2018,0,214.0805935,FALSE,,,,0,FALSE
"MAR","mar_rgn_area","mar_rgn_area_esw2018.csv","area_km2","km2","Mariculture area","Area of maricultureproduction by region","","","rgn_id",,,"year","area_km2",,TRUE,2018,2018,0,101.6728578,FALSE,,,,0,FALSE
"MAR","mar_rgn_prod","mar_rgn_prod_esw2018.csv","region_tonnes","tonnes","Mariculture harvest","Tonnes of mariculture harvest","","","rgn_id",,,"year","region_tonnes",,TRUE,2012,2018,0,214.08,FALSE,,,,0,FALSE
"NP","np_status","np_status_esw2018placeholder.csv","status","score","Natural product score","Natural product status","","","rgn_id",,,"year","status",,TRUE,2018,2018,0,0,TRUE,,,,0,FALSE
"NP","np_trend","np_trend_esw2018placeholder.csv","trend","score","Natural product trend","Natural product trend","","","rgn_id",,,"year","trend",,TRUE,2018,2018,0,0,TRUE,,,,0,FALSE
"ECO pressureFIS pressureLIV pressureMAR pressureSPP pressure","po_chemicals","po_chemicals_esw2018.csv","pressure_score","scaled 0-1","Chemical pollution","Modeled chemical pollution within EEZ from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)","po_chemicals","~/github/ohi-global2017-template/eez/layers/po_chemicals.csv","rgn_id",,,"year","pressure_score",,TRUE,2017,2017,0.454328506065992,1,TRUE,,,,0,FALSE
"AO pressureCP pressureCS pressureCW pressureHAB pressureECL pressureSOC pressureMAR pressureSPP pressureTR pressure","po_chemicals_3nm","po_chemicals_3nm_esw2018.csv","pressure_score","scaled 0-1","Coastal chemical pollution","Modeled chemical pollution within 3nm of coastline from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)","po_chemicals_3nm","~/github/ohi-global2017-template/eez/layers/po_chemicals_3nm.csv","rgn_id",,,"year","pressure_score",,TRUE,2017,2017,0.412798882800134,1,TRUE,,,,0,FALSE
"ECO pressureFIS pressureLIV pressureSPP pressure","po_nutrients","po_nutrients_esw2018.csv","pressure_score","scaled 0-1","Nutrient pollution","Modeled nutrient pollution within 3nm of coastline based on fertilizer consumption","po_nutrients","~/github/ohi-global2017-template/eez/layers/po_nutrients.csv","rgn_id",,,"year","pressure_score",,TRUE,2013,2013,5.78417180878235e-10,0.37008282896382,TRUE,,,,0,FALSE
"AO pressureCP pressureCS pressureCW pressureECO pressureHAB pressureLIV pressureECL pressureSOC presssureMAR pressureSPP pressureTR pressure","po_nutrients_3nm","po_nutrients_3nm_esw2018.csv","pressure_score","scaled 0-1","Coastal nutrient pollution","Modeled nutrient pollution within EEZ based on fertilizer consumption","po_nutrients_3nm","~/github/ohi-global2017-template/eez/layers/po_nutrients_3nm.csv","rgn_id",,,"year","pressure_score",,TRUE,2013,2013,0,1,TRUE,,,,0,FALSE
"CW pressureECO pressureLIV pressureECL pressureLAN pressureSPP pressureTR pressure","po_trash","po_trash_esw2018.csv","pressure_score","scaled 0-1","Marine plastics","Global marine plastic pollution","po_trash","","rgn_id",,,"year","pressure_score",,TRUE,2018,2018,0.55935471206624,1,TRUE,,,,0,FALSE
"CP resilienceCS resilienceCW resilienceHAB resilienceECL resilienceLAN resilienceMAR resilienceSPP resilienceTR resilience","po_water","po_water_gl2017.csv","resilience_score","scaled 0-1","Management of waters to preserve biodiversity","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report: tourism related questions","po_water","~/github/ohi-global2017-template/eez/layers/po_water.csv","rgn_id",,,,"resilience_score",,TRUE,,,1,1,TRUE,,,,0,FALSE
"CW pressureECO pressureLIV pressureTR pressure","po_pathogens","po_pathogens_gl2017.csv","pressure_score","scaled 0-1","Pathogen pollution","Percent of population without access to improved sanitation facilities as a proxy for pathogen pollution","po_pathogens","~/github/ohi-global2017-template/eez/layers/po_pathogens.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2015,0.138058611054201,0.138872124745952,TRUE,,,,0,FALSE
